head_neck_x,head_neck_y
40.578897094726564,1174.6411499023438
39.10467529296875,1176.0787841796875
37.5378662109375,1177.4619873046875
36.37015991210937,1178.9619873046875
34.92266845703125,1179.9669921875
33.52879943847656,1180.2830932617187
32.382452392578124,1180.9783081054688
31.57869873046875,1181.8839233398437
30.980953979492188,1182.322705078125
30.64635314941406,1182.8190673828126
30.4125244140625,1183.28134765625
30.2239013671875,1183.6837768554688
30.08881530761719,1183.69775390625
30.458929443359374,1183.4114624023437
30.550802612304686,1183.529248046875
30.791107177734375,1183.2487548828126
31.2140869140625,1183.5625732421875
31.245745849609374,1183.3543823242187
31.29662170410156,1183.45205078125
31.313818359375,1183.78935546875
31.118511962890626,1183.7891723632813
30.89620361328125,1183.5368041992188
30.424652099609375,1183.5728393554687
29.484066772460938,1183.91435546875
29.025778198242186,1183.9987548828126
28.565200805664062,1184.486328125
27.833990478515624,1184.2362060546875
27.6018310546875,1184.5091430664063
27.2934814453125,1184.5460083007813
26.967428588867186,1184.2873291015626
26.77371826171875,1184.3001220703125
26.70919189453125,1184.4739501953125
26.84376220703125,1184.571826171875
27.009454345703126,1184.6861206054687
27.067266845703124,1184.7291381835937
26.953158569335937,1184.7682006835937
26.97642822265625,1184.7652099609375
26.961062622070312,1184.5879272460938
26.721157836914063,1184.5116333007813
26.501849365234374,1184.6359741210938
27.142904663085936,1184.8483032226563
27.795809936523437,1185.0526611328125
28.1939697265625,1184.555517578125
28.561328125,1184.0630737304687
28.376950073242188,1183.2063598632812
28.24408874511719,1182.2887451171875
28.075521850585936,1182.5511962890625
27.964990234375,1182.6776000976563
28.126007080078125,1182.72958984375
28.273638916015624,1182.5553955078126
27.606146240234374,1182.3305541992188
26.938235473632812,1182.124951171875
26.506149291992188,1182.5140625
26.124160766601562,1182.91982421875
26.247640991210936,1183.7267578125
26.28807678222656,1184.6174438476562
26.347174072265624,1184.432373046875
26.37381591796875,1184.47470703125
26.469482421875,1184.8028564453125
26.195614624023438,1185.05185546875
26.20687255859375,1184.8958618164063
26.244921875,1184.3916870117187
26.219378662109374,1183.762158203125
26.917877197265625,1183.9033203125
27.537188720703124,1184.0863891601562
27.346673583984376,1184.0614624023438
27.3695556640625,1184.0771362304688
27.267172241210936,1183.8532958984374
27.10223388671875,1183.35224609375
27.336849975585938,1183.1020141601562
27.27276611328125,1183.2786865234375
27.19025573730469,1183.7514770507812
27.193524169921876,1184.3498779296874
26.488021850585938,1184.2025268554687
25.873434448242186,1184.0107055664062
26.076318359375,1184.0006469726563
26.064437866210938,1183.9844116210938
26.2009033203125,1184.2624633789062
26.294287109375,1184.531689453125
26.349301147460938,1184.6498901367188
26.373629760742187,1184.6607177734375
26.366497802734376,1184.6760620117188
26.39649353027344,1184.6882568359374
26.333554077148438,1184.6188598632812
26.281820678710936,1184.4916748046876
26.238442993164064,1184.4736450195312
26.229739379882812,1184.5879760742187
26.271731567382812,1184.7065185546876
26.342266845703126,1184.8183715820312
26.316500854492187,1184.9138671875
26.268710327148437,1185.0452758789063
26.110064697265624,1185.0857055664062
25.99678955078125,1185.2869873046875
25.98375549316406,1185.28232421875
26.009420776367186,1185.3776489257812
26.01593017578125,1185.3897583007813
25.974868774414062,1185.2298828125
25.878396606445314,1185.0698608398438
25.7520263671875,1184.89970703125
25.726406860351563,1184.7357788085938
25.752679443359376,1184.5844604492188
25.878717041015626,1184.5733520507813
25.94298400878906,1184.4534912109375
25.993408203125,1184.5598266601562
25.99241943359375,1184.5433349609375
25.950833129882813,1184.54296875
25.77708740234375,1184.6046264648437
25.638955688476564,1184.74990234375
25.503436279296874,1184.8341674804688
25.37336120605469,1184.9764404296875
25.36498107910156,1185.1291137695312
25.37021484375,1185.1573852539063
25.325802612304688,1185.1739013671875
25.204541015625,1185.0570922851562
25.15693359375,1185.022998046875
25.185244750976562,1184.9912353515624
25.302041625976564,1184.9224975585937
25.602566528320313,1184.9441650390625
25.980572509765626,1184.752197265625
26.203549194335938,1184.4539428710937
26.493655395507812,1184.4130859375
26.590151977539062,1184.456494140625
26.883407592773438,1184.4465087890626
27.23084411621094,1184.4247802734376
27.468878173828124,1184.3572021484374
27.85480651855469,1184.3696411132812
28.3853759765625,1184.112109375
28.827059936523437,1183.5517700195312
29.194866943359376,1183.3288330078126
29.520626831054688,1183.1540161132812
29.641635131835937,1182.6878540039063
29.90732421875,1181.8926147460938
29.8885009765625,1181.4249877929688
29.683966064453124,1181.0803833007812
29.942462158203124,1181.2165893554688
29.886508178710937,1181.0501098632812
29.557711791992187,1180.9854858398437
29.12520751953125,1181.044677734375
28.691586303710938,1181.0812377929688
28.48858642578125,1181.1165893554687
28.31527099609375,1181.1696166992188
28.21363525390625,1181.5499389648437
28.138665771484376,1181.6968872070313
28.086917114257812,1181.8274780273437
27.581365966796874,1181.4589965820312
27.3005615234375,1181.3100952148438
27.30740966796875,1181.365185546875
27.3018798828125,1181.3868774414063
27.30701904296875,1181.287060546875
27.224746704101562,1181.2196655273438
27.297445678710936,1181.1967895507812
27.9365478515625,1180.953515625
27.979888916015625,1179.1957885742188
28.713531494140625,1179.57041015625
29.50677490234375,1179.9651489257812
29.959310913085936,1180.2594970703126
30.239874267578124,1180.4346435546875
30.116732788085937,1180.5818359375
29.923013305664064,1180.6178955078126
29.96955261230469,1180.722900390625
29.84967041015625,1180.7788696289062
29.154934692382813,1181.1061157226563
28.97586669921875,1182.8303588867188
28.2755615234375,1182.4816162109375
27.573684692382812,1182.1699584960938
27.137448120117188,1181.9669189453125
26.834439086914063,1181.7243041992188
26.96624755859375,1181.670556640625
27.157015991210937,1181.784814453125
26.9368408203125,1181.7544677734375
27.03046569824219,1181.7646118164062
27.130758666992186,1181.7389404296875
27.06741943359375,1181.6830322265625
26.949520874023438,1181.5447021484374
26.813916015625,1181.3196655273437
27.020828247070312,1180.7891235351562
27.106793212890626,1180.15546875
26.886630249023437,1179.750537109375
26.574728393554686,1179.7280639648438
26.4234130859375,1180.1584228515626
25.93944396972656,1180.268310546875
25.561795043945313,1180.2328125
25.550048828125,1180.4014282226562
25.51470947265625,1180.7241821289062
25.477960205078126,1181.0974487304688
25.150201416015626,1181.74755859375
24.84722900390625,1182.5694946289063
24.79723205566406,1183.0636474609375
24.817535400390625,1183.2449951171875
25.008724975585938,1183.0361938476562
25.13118896484375,1182.9619262695312
25.471212768554686,1183.0805419921876
25.551519775390624,1183.0681396484374
25.6360595703125,1182.9624877929687
25.537591552734376,1182.784765625
25.392758178710938,1182.6080078125
25.373696899414064,1182.738232421875
25.324734497070313,1183.198291015625
25.45885009765625,1183.3748779296875
25.425674438476562,1183.8244873046874
25.368515014648438,1184.0646850585938
24.957769775390624,1184.1377563476562
24.774258422851563,1184.5584594726563
24.723822021484374,1184.9221313476562
24.834539794921874,1185.3885620117187
25.053997802734376,1185.5720581054688
25.049322509765624,1185.4971557617187
25.047213745117187,1185.0640380859375
24.892779541015624,1184.8847778320312
24.760791015625,1184.4639892578125
24.742755126953124,1184.1499389648438
25.096612548828126,1183.8584106445312
25.50145263671875,1183.1117553710938
25.887100219726562,1182.354296875
25.960784912109375,1181.6827758789063
25.792449951171875,1181.6281127929688
26.040289306640624,1181.0325439453125
26.242437744140624,1180.1723510742188
26.756048583984374,1178.626318359375
27.675970458984374,1177.2728393554687
28.93712158203125,1176.3860229492188
29.796566772460938,1175.3376708984374
30.785345458984374,1174.321923828125
31.615951538085938,1173.5189453125
33.03053588867188,1172.135888671875
34.47024841308594,1170.2674926757813
35.758663940429685,1168.6989013671875
37.111810302734376,1167.1748168945312
38.354190063476565,1165.7593872070313
39.10635070800781,1163.9286865234376
39.1784912109375,1161.8055908203125
39.27665405273437,1159.9071044921875
39.272946166992185,1158.3921630859375
39.562252807617185,1156.9501831054688
39.468875122070315,1155.800732421875
39.261175537109374,1154.4952270507813
39.02487487792969,1153.4010375976563
38.568975830078124,1153.14912109375
38.042572021484375,1153.7029052734374
37.57332153320313,1154.52080078125
37.38121643066406,1155.473193359375
37.08681030273438,1156.4649047851562
36.617254638671874,1157.2571533203125
35.88565368652344,1157.8319091796875
35.34385681152344,1158.4963623046874
34.89151611328125,1159.4970458984376
34.362115478515626,1160.6579833984374
33.9813232421875,1161.2105712890625
33.428533935546874,1161.4453002929688
32.937258911132815,1161.6339965820312
32.5048828125,1161.7271240234375
32.16483154296875,1161.7847778320313
31.934234619140625,1161.4336303710938
32.017599487304686,1161.25849609375
31.798797607421875,1161.0590454101562
31.59853515625,1161.0349243164062
31.479296875,1160.7512573242188
31.171258544921876,1160.0747680664062
31.567779541015625,1159.4788330078125
32.116555786132814,1159.1792236328124
32.57135925292969,1159.4856323242188
33.064996337890626,1159.0653686523438
33.15426940917969,1158.8295288085938
32.51329650878906,1158.9627807617187
32.07554931640625,1158.8299438476563
31.808160400390626,1158.5815185546876
31.444635009765626,1158.5716064453125
31.169171142578126,1159.170458984375
30.01533203125,1160.2419677734374
29.316915893554686,1160.9592895507812
28.668167114257812,1161.281884765625
28.408953857421874,1162.6189208984374
27.919595336914064,1163.536083984375
28.288937377929688,1164.422900390625
28.70576171875,1165.0450927734375
29.17162170410156,1165.9878540039062
29.576983642578124,1166.9383666992187
29.986993408203126,1167.48291015625
31.133505249023436,1167.6544555664063
32.232662963867185,1168.0089233398437
33.83568420410156,1168.0904296875
34.64781188964844,1167.9393798828125
35.72271728515625,1168.7632690429687
36.79646606445313,1168.8671264648438
37.2930908203125,1170.0591064453124
37.298239135742186,1170.7326904296874
37.58875732421875,1172.3774658203124
38.328369140625,1173.8874267578126
38.30361633300781,1174.7702270507812
38.620034790039064,1175.0729858398438
38.85184326171875,1174.8719116210937
38.70820617675781,1176.3038696289063
39.168463134765624,1176.5917358398438
39.19967956542969,1177.220703125
39.864932250976565,1177.4292358398438
41.27292175292969,1177.646533203125
42.34609680175781,1176.7073120117188
43.133181762695315,1176.04658203125
43.97468566894531,1175.8621948242187
43.126992797851564,1175.7767211914063
42.653317260742185,1176.2594970703126
42.95664978027344,1175.0932983398438
42.70574035644531,1174.8923095703126
43.507025146484374,1174.4183837890625
43.216854858398435,1174.492333984375
43.20767822265625,1175.08642578125
43.50245971679688,1175.2910766601562
44.171783447265625,1175.3656005859375
44.523623657226565,1174.7095336914062
44.826165771484376,1174.7936645507812
44.279327392578125,1174.9584838867188
43.78482666015625,1175.0696166992188
43.12081604003906,1175.27568359375
41.14761962890625,1175.909375
40.24942626953125,1176.2845947265625
38.758078002929686,1176.4141845703125
36.85251159667969,1176.7984130859375
34.80867919921875,1177.6083618164062
33.461944580078125,1179.4193481445313
32.93751220703125,1180.7913330078125
32.438116455078124,1182.282421875
32.02528686523438,1184.112158203125
32.18987121582031,1185.8515380859376
32.83473510742188,1187.2607299804688
33.652838134765624,1188.5058837890624
34.176690673828126,1189.5671142578126
34.92872924804688,1190.0855224609375
35.201351928710935,1190.2509521484376
35.428216552734376,1190.4162109375
35.7095458984375,1190.408984375
36.15088806152344,1190.13271484375
36.33529968261719,1189.7306518554688
36.207742309570314,1189.258544921875
35.95567626953125,1188.7464233398437
35.37826843261719,1187.9297607421875
34.91509094238281,1187.0394653320313
34.233795166015625,1186.82646484375
33.71632385253906,1186.7627807617187
32.73411865234375,1186.2323120117187
31.838458251953124,1185.8912841796875
30.78531494140625,1185.7322265625
29.84398193359375,1185.3629516601563
29.158523559570312,1184.74287109375
28.286441040039062,1183.9837646484375
27.339334106445314,1183.1257690429688
26.554776000976563,1182.1267700195312
25.872213745117186,1181.1343872070313
25.84748229980469,1179.9045166015626
26.178671264648436,1178.7560791015626
26.118472290039062,1178.229052734375
26.726229858398437,1177.5787841796875
27.178225708007812,1177.0456420898438
27.589767456054688,1175.99267578125
27.806634521484376,1175.5936767578125
28.1756591796875,1175.6451049804687
28.925375366210936,1176.353369140625
29.7835693359375,1176.943310546875
29.89759216308594,1177.5919189453125
29.67284240722656,1178.400927734375
29.588272094726562,1178.5727294921876
28.82906494140625,1178.936328125
27.865213012695314,1178.814111328125
26.797088623046875,1179.2232543945313
26.179541015625,1179.259814453125
25.651617431640624,1179.24990234375
24.7410888671875,1178.7343994140624
23.7631591796875,1178.4118286132812
22.910342407226562,1178.1302368164063
22.311886596679688,1177.8382080078125
21.833273315429686,1177.5521362304687
21.52716979980469,1177.7542358398437
21.529193115234374,1177.4896362304687
21.62846984863281,1177.3711669921875
21.74666748046875,1177.3924682617187
21.95760498046875,1177.339013671875
22.19280090332031,1177.3295043945313
22.392898559570312,1177.3229614257812
22.624234008789063,1177.4330078125
22.75523681640625,1177.1917358398437
22.913717651367186,1176.5358764648438
22.91551818847656,1174.6954833984375
23.38427734375,1174.5811767578125
23.741421508789063,1175.0110473632812
23.532003784179686,1175.5856567382812
23.353939819335938,1175.6353637695313
23.127365112304688,1175.76123046875
22.921353149414063,1175.8177734375
22.6998291015625,1175.8654296875
22.626043701171874,1176.2836303710938
22.505038452148437,1177.1390014648437
22.490252685546874,1178.5564208984374
22.06162109375,1179.1166870117188
21.728286743164062,1179.0670654296875
22.20555419921875,1179.2210205078125
21.579495239257813,1177.8526611328125
21.85993347167969,1177.8326538085937
22.636306762695312,1177.8162109375
22.960617065429688,1177.7242553710937
23.516928100585936,1177.37431640625
23.4997802734375,1177.0042236328125
23.328488159179688,1176.8105712890624
23.370864868164062,1176.6746337890625
23.455145263671874,1176.431982421875
23.413510131835938,1175.4300537109375
24.3708740234375,1176.490283203125
24.42341003417969,1176.43212890625
24.095947265625,1176.7032592773437
24.208624267578124,1176.7035278320313
24.60552978515625,1176.8267700195313
25.492898559570314,1177.2254760742187
26.55406494140625,1177.25830078125
27.802227783203126,1177.4394287109376
29.271588134765626,1178.0045654296875
30.506524658203126,1178.4255737304688
31.095236206054686,1178.0654663085938
31.899087524414064,1178.2824951171874
32.811773681640624,1177.2805297851562
33.2857177734375,1177.2031127929688
32.69696044921875,1177.7662353515625
32.29995422363281,1178.4548217773438
31.716790771484376,1179.16318359375
31.112387084960936,1179.39375
29.867828369140625,1179.4212280273437
29.36846008300781,1180.3303466796874
28.8537353515625,1181.6867309570312
28.171432495117188,1182.1033813476563
27.26227722167969,1183.3465698242187
26.850570678710938,1183.9851928710937
26.961196899414062,1184.039892578125
26.9758056640625,1183.7770385742188
27.154721069335938,1183.6079223632812
26.972879028320314,1183.7930786132813
27.121109008789062,1183.9353149414062
26.45429382324219,1183.5624633789062
26.389306640625,1183.432470703125
26.247500610351562,1183.3538818359375
26.289306640625,1183.344287109375
26.23157958984375,1183.7957275390625
26.127078247070312,1182.772509765625
26.620822143554687,1182.7137084960937
26.894110107421874,1182.5945068359374
26.99384460449219,1182.66865234375
27.507858276367188,1182.605615234375
27.4850830078125,1182.2406616210938
27.42940673828125,1181.7820922851563
27.468927001953126,1181.3297973632812
27.387640380859374,1180.939453125
27.364151000976562,1180.0744750976562
27.57781066894531,1181.0669677734375
27.05158386230469,1181.018212890625
26.770309448242188,1181.2257934570312
26.49346923828125,1181.134130859375
25.873269653320314,1181.0972900390625
25.843624877929688,1181.402880859375
25.83428039550781,1181.8552978515625
25.753045654296876,1182.3949096679687
25.716595458984376,1182.8680053710937
25.664959716796876,1183.3837890625
25.416326904296874,1183.5467163085937
25.334136962890625,1183.6709228515624
25.195513916015624,1183.5935791015625
25.242462158203125,1183.5083740234375
25.217282104492188,1183.5137817382813
25.49864501953125,1183.3026123046875
25.591363525390626,1182.7815185546874
25.5330810546875,1182.3075927734376
25.404156494140626,1181.7345703125
25.371499633789064,1181.0606811523437
25.594091796875,1180.8130859375
25.947161865234374,1180.6741943359375
26.036105346679687,1180.337841796875
26.019390869140626,1180.2723999023438
26.10472717285156,1180.2321899414062
25.7850341796875,1180.3564086914062
25.71684875488281,1180.7889526367187
25.817117309570314,1181.10498046875
26.016339111328126,1181.5487915039062
26.0773681640625,1182.023046875
25.87336120605469,1182.1212524414063
25.569454956054688,1182.154541015625
25.52939453125,1182.4750732421876
25.66210021972656,1182.594970703125
25.779782104492188,1182.6201049804688
25.92813720703125,1182.6169799804688
25.944683837890626,1182.6540649414062
25.765814208984374,1182.583251953125
25.533135986328126,1182.2824340820312
25.562442016601562,1182.14619140625
25.840887451171874,1182.1144653320312
26.072201538085938,1182.104736328125
26.43128662109375,1182.1849731445313
26.35938415527344,1181.7579467773437
26.662445068359375,1181.7965209960937
27.232266235351563,1182.0053100585938
27.525787353515625,1182.0958618164063
27.6162353515625,1182.364892578125
27.559384155273438,1182.9818481445313
27.443557739257812,1183.0756469726562
27.16960754394531,1183.1313720703124
26.903750610351562,1183.2150390625
26.474954223632814,1183.1609375
26.378146362304687,1183.6109985351563
25.84400634765625,1183.57939453125
25.104168701171876,1183.4637573242187
24.627255249023438,1183.36279296875
24.584210205078126,1183.1660278320312
24.644232177734374,1182.8172973632813
24.589877319335937,1182.8720092773438
24.547665405273438,1182.7873168945312
24.472567749023437,1182.7598022460938
24.398220825195313,1182.97333984375
24.549710083007813,1182.56640625
24.686053466796874,1182.1140625
25.119000244140626,1181.9388793945313
25.794097900390625,1182.1370727539063
26.428460693359376,1182.09609375
27.066604614257812,1182.1219970703125
27.132904052734375,1182.0745483398437
27.082034301757812,1181.7824829101562
27.070071411132812,1181.5394409179687
27.140948486328124,1181.2295288085938
26.937539672851564,1181.5485473632812
26.744793701171876,1181.9384399414062
26.258346557617188,1182.0549926757812
25.59974365234375,1181.8695678710938
24.97661437988281,1181.9652954101562
24.4271728515625,1181.8999389648438
24.505950927734375,1181.8669067382812
24.633071899414062,1182.1327026367187
24.757769775390624,1182.2717041015626
24.77336730957031,1182.1962280273438
24.784481811523438,1182.0799438476563
24.84525146484375,1181.8293579101562
24.859402465820313,1181.3814575195313
24.906326293945312,1180.9099243164062
24.88884582519531,1180.5289306640625
24.905801391601564,1180.5824584960938
24.9130859375,1180.9387329101562
24.975390625,1181.3227172851562
24.93001708984375,1181.4836669921874
24.917337036132814,1181.4814819335938
24.85053405761719,1181.460693359375
24.846142578125,1181.5171142578124
24.85531005859375,1181.7797729492188
24.867330932617186,1182.071435546875
24.832925415039064,1182.2153564453124
24.774761962890626,1182.0689575195313
24.667984008789062,1181.6409545898437
24.471051025390626,1181.1777709960938
24.29793701171875,1180.93642578125
24.170245361328124,1180.9683959960937
24.156085205078124,1181.0448120117187
24.105950927734376,1181.1672607421874
24.101010131835938,1181.21005859375
24.099371337890624,1181.1915771484375
24.192538452148437,1181.03935546875
24.252731323242188,1180.9939819335937
24.17646484375,1181.1426147460938
24.25125732421875,1181.2602172851562
24.54136962890625,1181.3953735351563
24.81476745605469,1181.4504760742188
24.873855590820312,1181.524560546875
24.81502685546875,1181.6371826171876
24.821878051757814,1181.7104370117188
24.872146606445312,1181.700830078125
24.911880493164062,1181.7635986328125
24.825961303710937,1181.6164672851562
24.82108154296875,1181.3858276367187
24.725433349609375,1181.2644897460937
24.46752014160156,1181.0981201171876
24.223419189453125,1180.9700561523437
24.2065673828125,1180.8378784179688
24.317666625976564,1180.6353637695313
24.3871337890625,1180.5161987304687
24.42391357421875,1180.5182861328126
24.459884643554688,1180.61650390625
24.530255126953126,1180.7982299804687
24.568603515625,1180.8075561523438
24.631329345703126,1180.7220947265625
24.71839294433594,1180.570556640625
24.727114868164062,1180.4173950195313
24.700885009765624,1180.2388305664062
24.641525268554688,1180.080810546875
24.467889404296876,1179.7871459960938
24.2078125,1179.382568359375
24.126004028320313,1179.25302734375
23.902249145507813,1179.11083984375
23.81947021484375,1179.16064453125
23.847320556640625,1179.3514770507813
23.929736328125,1179.6685302734375
24.104925537109374,1180.1010620117188
24.236434936523438,1180.5252563476563
24.285934448242188,1181.0521728515625
24.331561279296874,1181.6302490234375
24.272979736328125,1182.3133178710937
23.9000244140625,1182.8319091796875
23.722610473632812,1183.3660278320312
23.475985717773437,1183.8041748046876
23.09755859375,1184.1592163085938
22.6925537109375,1184.4763061523438
22.182785034179688,1184.7364990234375
21.703872680664062,1185.0548828125
21.381640625,1185.2269897460938
21.138311767578124,1185.4607177734374
21.153094482421874,1185.8903564453126
21.18564453125,1185.8687133789062
21.239334106445312,1185.809765625
21.4939697265625,1185.365576171875
21.877099609375,1184.9377075195312
22.168252563476564,1184.6103393554688
22.21739501953125,1183.9669189453125
22.39417419433594,1183.7713012695312
22.18243408203125,1183.993994140625
22.117947387695313,1184.1509033203124
21.858026123046876,1183.8166259765626
21.79267578125,1183.9851196289062
21.68016357421875,1184.2248413085938
21.371270751953126,1184.809521484375
20.9194580078125,1185.2954467773438
20.530059814453125,1185.674169921875
20.466445922851562,1186.285400390625
20.275296020507813,1186.423388671875
20.388790893554688,1186.2238159179688
20.40352783203125,1186.1291137695312
20.5330322265625,1186.25625
20.582846069335936,1186.4721435546876
20.308993530273437,1186.7420532226563
20.458294677734376,1186.4644409179687
20.875448608398436,1186.4162841796874
21.373995971679687,1186.3210083007812
21.826788330078124,1186.3190673828126
22.26122131347656,1186.4203735351562
22.616598510742186,1186.46611328125
22.861611938476564,1186.5833251953125
23.062234497070314,1186.8299194335937
22.987738037109374,1186.4553955078125
23.244808959960938,1185.91787109375
23.088555908203126,1186.0658081054687
22.638156127929687,1186.0627563476562
22.162521362304688,1186.1460571289062
21.7246337890625,1186.2364868164063
21.270135498046876,1186.18212890625
20.769073486328125,1186.1137329101562
20.351846313476564,1185.9740966796876
19.998165893554688,1185.7876953125
19.844903564453126,1185.8208862304687
19.630581665039063,1185.9653076171876
19.455752563476562,1186.07236328125
19.435610961914062,1186.2527587890625
19.459451293945314,1186.2621826171876
19.866848754882813,1186.2791137695312
20.026577758789063,1185.9387817382812
20.280926513671876,1185.8932861328126
20.502301025390626,1186.0609008789063
20.619949340820312,1186.27607421875
20.84932861328125,1186.3879638671874
21.010177612304688,1186.264892578125
21.239358520507814,1186.5623291015625
21.374578857421874,1186.8103637695312
21.512774658203124,1187.040625
21.387960815429686,1186.8601440429688
21.504119873046875,1186.9107788085937
21.36791076660156,1187.0644165039062
21.446551513671874,1187.0831665039063
21.76508483886719,1186.8832641601562
22.30372009277344,1186.9673217773438
22.661181640625,1186.7343627929688
22.97275390625,1186.5043334960938
23.09156188964844,1186.6861572265625
23.255224609375,1187.3033447265625
23.20990905761719,1188.281787109375
22.896627807617186,1188.998291015625
22.839071655273436,1189.5292846679688
22.597048950195312,1189.865185546875
22.077529907226562,1190.3299682617187
21.22373046875,1190.8681762695312
20.72119140625,1192.3152465820312
20.26202392578125,1193.1648681640625
19.970126342773437,1193.347998046875
19.238009643554687,1193.0391479492187
18.612469482421876,1192.7083740234375
18.297024536132813,1192.7610595703125
17.953607177734376,1192.692431640625
17.557708740234375,1192.7301513671875
17.471524047851563,1192.9016479492188
17.159762573242187,1192.4145263671876
17.07520751953125,1191.6568725585937
16.91573486328125,1191.0767211914062
16.742144775390624,1191.2950805664063
16.719345092773438,1191.4584838867188
16.542056274414062,1191.5765502929687
16.426861572265626,1191.6502075195312
16.4420654296875,1191.7707885742188
16.718365478515626,1192.085498046875
16.635714721679687,1192.166796875
16.89399108886719,1192.8588134765625
16.992156982421875,1193.6101684570312
16.93199462890625,1194.0953857421875
16.83548583984375,1193.777587890625
16.864071655273438,1193.7316650390626
17.015347290039063,1193.7218139648437
17.134237670898436,1193.7718383789063
17.16168212890625,1193.733203125
17.058627319335937,1193.4901977539062
17.094515991210937,1193.3508666992188
17.180145263671875,1193.28271484375
17.104525756835937,1192.8558959960938
17.133935546875,1192.6050903320313
17.170791625976562,1192.6262451171874
17.200473022460937,1192.5696655273437
17.163055419921875,1192.4243530273438
17.22112121582031,1192.476416015625
17.376815795898438,1192.9609130859376
18.150311279296876,1193.5570068359375
18.74471435546875,1193.105615234375
19.0082275390625,1193.115625
18.94749755859375,1193.6742553710938
18.877304077148438,1193.6934448242187
18.8068603515625,1193.6739990234375
18.806759643554688,1193.7145874023438
18.9276611328125,1193.830517578125
18.956094360351564,1193.8026611328125
18.881149291992188,1193.3804931640625
18.095541381835936,1192.7998413085938
17.475933837890626,1193.2713256835937
17.088912963867188,1193.171533203125
17.0962890625,1192.6711791992188
17.136801147460936,1192.740087890625
17.179873657226562,1192.8128173828125
17.213723754882814,1192.880908203125
17.170391845703126,1192.88583984375
17.07268371582031,1193.0124755859374
16.906527709960937,1193.3463256835937
16.834060668945312,1193.6370727539063
17.01864013671875,1194.0040161132813
17.153759765625,1194.29296875
17.187966918945314,1194.304736328125
17.188604736328124,1194.24404296875
17.266571044921875,1194.39755859375
17.264547729492186,1194.6709716796875
17.29057922363281,1195.0802001953125
17.413470458984374,1195.174072265625
17.53197326660156,1194.83369140625
17.569235229492186,1194.4898559570313
17.391128540039062,1194.1174194335938
17.263833618164064,1193.8379028320312
17.227639770507814,1193.8550537109375
17.22794189453125,1193.92275390625
17.173486328125,1193.7593139648438
17.168807983398438,1193.4915283203125
17.195803833007812,1193.1640625
17.164291381835938,1192.9412963867187
17.19591064453125,1192.90673828125
17.22028503417969,1192.9449340820313
17.24549255371094,1192.9241821289063
17.217376708984375,1192.8411987304687
17.3030517578125,1192.94833984375
17.358706665039062,1193.2157104492187
17.382046508789063,1193.5387573242188
17.438150024414064,1193.9171630859375
17.480953979492188,1194.2011596679688
17.63060302734375,1194.5154052734374
17.772467041015624,1194.5380249023438
17.728955078125,1194.4425537109375
17.680606079101562,1194.4387573242188
17.68266906738281,1194.4638671875
17.582720947265624,1194.2861206054688
17.519775390625,1193.9437377929687
17.453707885742187,1193.5282104492187
17.34857177734375,1193.0444213867188
17.186181640625,1192.62265625
16.937445068359374,1192.2529174804688
16.732711791992188,1192.1771606445313
16.733038330078124,1192.2510009765624
16.69587097167969,1192.2249877929687
16.643771362304687,1192.1547607421876
16.609054565429688,1192.1410034179687
16.601101684570313,1192.211279296875
16.588275146484374,1192.2664916992187
16.54071044921875,1192.2682739257812
16.611004638671876,1192.3811645507812
16.737472534179688,1192.4996704101563
16.807528686523437,1192.5513549804687
16.853396606445312,1192.5986938476562
16.975588989257812,1192.8639282226563
17.114236450195314,1193.2078491210937
17.167324829101563,1193.4202514648437
17.12767639160156,1193.3411499023437
17.125344848632814,1193.3332275390626
17.145556640625,1193.3767211914062
17.103271484375,1193.3312622070312
16.97624816894531,1193.2541870117188
16.886538696289062,1193.2495361328124
16.85633239746094,1193.2147827148438
16.786224365234375,1193.0130737304687
16.706204223632813,1192.7645263671875
16.664459228515625,1192.5657348632812
16.66099853515625,1192.5748168945313
16.61827697753906,1192.5431274414063
16.610195922851563,1192.4981689453125
16.57674560546875,1192.431591796875
16.570278930664063,1192.33984375
16.621017456054688,1192.3603271484376
16.687258911132812,1192.5514892578126
16.761227416992188,1192.7896850585937
16.846844482421876,1193.0296875
16.840072631835938,1193.0362426757813
16.83789978027344,1193.0096557617187
16.868447875976564,1193.0052124023437
16.875595092773438,1192.9873779296875
16.87637939453125,1193.0108032226562
16.865829467773438,1193.0077270507813
16.811203002929688,1192.9223754882812
16.71827392578125,1192.717041015625
16.626287841796874,1192.4890625
16.507730102539064,1192.1720825195312
16.468328857421874,1192.131884765625
16.461911010742188,1192.1114379882813
16.47733154296875,1192.142822265625
16.49657287597656,1192.1526489257812
16.477352905273438,1192.1237182617188
16.539239501953126,1192.1659912109376
16.610821533203126,1192.1783447265625
16.61439208984375,1192.130078125
16.61678466796875,1192.0886108398438
16.65286865234375,1192.1336181640625
16.71029052734375,1192.143603515625
16.746719360351562,1192.1534545898437
16.765325927734374,1192.051611328125
16.92998352050781,1192.1931640625
17.118856811523436,1192.3950561523438
17.113507080078126,1192.3534057617187
17.116485595703125,1192.3614379882813
17.17423095703125,1192.3847534179688
17.207461547851562,1192.3541259765625
17.179791259765626,1192.3289916992187
17.163296508789063,1192.2985595703126
17.157611083984374,1192.302001953125
17.1706787109375,1192.3518310546874
17.020501708984376,1192.213818359375
16.8911376953125,1192.0398803710937
